id,Understandable,Natural,Maintains Context,Engaging,Uses Knowledge,Overall,gptscore_gpt2-large_src_hypo,bartscore_facebook/bart-large-cnn_src_hypo,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,rouge-1-p_ref_hypo,rouge-1-r_ref_hypo,rouge-1-f_ref_hypo,rouge-2-p_ref_hypo,rouge-2-r_ref_hypo,rouge-2-f_ref_hypo,rouge-l-p_ref_hypo,rouge-l-r_ref_hypo,rouge-l-f_ref_hypo,meteor_ref_hypo,bleu_ref_hypo,moverscore_default_ref_hypo,unieval_fact_consistency_src_hypo,unieval_summarization_coherence_src_hypo,unieval_summarization_consistency_src_hypo,unieval_summarization_fluency_src_hypo,unieval_summarization_overall_src_hypo
21_Nucleus Decoding (p = 0.3),1.0,3.0,3.0,2.333333333333333,1.0,4.0,-2.292717695236206,-2.843682289123535,[0.5506629347801208],[0.5692497491836548],[0.5598021149635315],[0.21052631578947367],[0.2857142857142857],[0.24242423753902673],[0.05],[0.06666666666666667],[0.05714285224489839],[0.21052631578947367],[0.2857142857142857],[0.24242423753902673],[0.14285714285714288],[1.1070900996592687e-231],[0.09398963148001505],0.381290415935953,0.655817462327736,0.7195008920901216,0.8259796681796886,0.7337660075325153
21_Nucleus Decoding (p = 0.5),0.6666666666666666,2.0,2.333333333333333,2.333333333333333,1.0,3.6666666666666665,-2.744551181793213,-3.507753372192383,[0.5696950554847717],[0.5575873255729675],[0.5635761618614197],[0.4117647058823529],[0.5],[0.4516128982726327],[0.2],[0.26666666666666666],[0.2285714236734695],[0.4117647058823529],[0.5],[0.4516128982726327],[0.3845092765018277],[1.0618063059647207e-231],[0.20569896386675868],0.0490384457594939,0.0036723644478810226,0.012646395978401009,0.003261952221799884,0.006526904216027305
21_Nucleus Decoding (p = 0.7),0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,-4.060998916625977,-4.580606937408447,[0.4859999120235443],[0.4615713655948639],[0.4734707474708557],[0.06666666666666667],[0.07142857142857142],[0.06896551224732497],[0.0],[0.0],[0.0],[0.06666666666666667],[0.07142857142857142],[0.06896551224732497],[0.05917159763313609],[9.109159947227211e-232],[-0.020130920514724426],0.0420156791411325,0.43121268076606967,0.32862856910561933,0.9175710474045591,0.559137432425416
21_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-3.598872661590576,-4.060995101928711,[0.47476595640182495],[0.5526540279388428],[0.5107576251029968],[0.09803921568627451],[0.35714285714285715],[0.15384615046627226],[0.0],[0.0],[0.0],[0.0784313725490196],[0.2857142857142857],[0.1230769196970415],[0.20642201834862386],[9.073920756966359e-232],[-0.034767553714831756],0.1401293948721574,0.48603567537651554,0.14182925594286902,0.7429659582843118,0.45694362986789877
22_Argmax Decoding,0.6666666666666666,2.0,1.0,1.0,0.0,1.3333333333333333,-2.280259609222412,-2.917034864425659,[0.42689287662506104],[0.33231019973754883],[0.37370991706848145],[0.2222222222222222],[0.05405405405405406],[0.08695651859168253],[0.0],[0.0],[0.0],[0.2222222222222222],[0.05405405405405406],[0.08695651859168253],[0.06830601092896174],[1.1008876702055895e-231],[-0.1494136090841658],0.1701164918180707,0.050297040060090864,0.5621355457923138,0.8953058783861232,0.5025794880795093
22_Nucleus Decoding (p = 0.3),1.0,2.333333333333333,2.0,3.0,1.0,3.6666666666666665,-3.1668217182159424,-3.759297609329224,[0.7929469347000122],[0.761883556842804],[0.777104914188385],[0.7096774193548387],[0.5945945945945946],[0.6470588185683392],[0.46875],[0.40540540540540543],[0.4347826037219072],[0.7096774193548387],[0.5945945945945946],[0.6470588185683392],[0.606939935064935],[1.1281870111727917e-231],[0.47473842238922404],0.1236169398114915,0.6526734485755971,0.643528828237074,0.9419132920835727,0.7460385229654145
22_Nucleus Decoding (p = 0.5),0.0,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,-3.995617151260376,-4.677573204040527,[0.5128710865974426],[0.5073665380477905],[0.5101038813591003],[0.5416666666666666],[0.35135135135135137],[0.42622950342381083],[0.06666666666666667],[0.05405405405405406],[0.0597014875918917],[0.4166666666666667],[0.2702702702702703],[0.32786884768610597],[0.2588379845871693],[1.0832677820940877e-231],[0.15962073849610958],0.4832011638256733,0.10039351544530037,0.4051397101871409,0.2777338563307111,0.2610890273210508
22_Nucleus Decoding (p = 0.7),0.0,1.3333333333333333,1.0,1.0,0.0,1.0,-2.9670121669769287,-3.796862840652466,[0.4248228073120117],[0.39805978536605835],[0.4110060930252075],[0.13043478260869565],[0.08108108108108109],[0.09999999527222246],[0.0],[0.0],[0.0],[0.08695652173913043],[0.05405405405405406],[0.06666666193888922],[0.06613756613756615],[9.50440384721771e-232],[-0.06848694244471809],0.0539249857300343,0.16186035304426752,0.17978275367939892,0.43668837487425427,0.2594438271993069
22_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-2.8343393802642822,-3.319285154342652,[0.6180490851402283],[0.6719812154769897],[0.6438878178596497],[0.4634146341463415],[0.5135135135135135],[0.4871794821926364],[0.2127659574468085],[0.2702702702702703],[0.2380952331660999],[0.4634146341463415],[0.5135135135135135],[0.4871794821926364],[0.4758344383940411],[1.019432043742309e-231],[0.3207493636552541],0.3718756436282955,0.8145144457756852,0.6996234291731055,0.8108989128640451,0.7750122626042786
23_Argmax Decoding,1.0,2.6666666666666665,2.333333333333333,2.6666666666666665,0.6666666666666666,3.333333333333333,-2.9977407455444336,-3.884089231491089,[0.7077893018722534],[0.5625849962234497],[0.6268886923789978],[0.5384615384615384],[0.3888888888888889],[0.4516128983558793],[0.3076923076923077],[0.2],[0.24242423764921955],[0.5384615384615384],[0.3888888888888889],[0.4516128983558793],[0.38714953271028035],[1.1988328686372911e-231],[0.24886968288754918],0.5460764523082644,0.1746173892503977,0.4724002333038279,0.49266289963590276,0.3798935073967094
23_Nucleus Decoding (p = 0.3),0.0,1.0,1.3333333333333333,2.0,0.0,1.3333333333333333,-2.646178722381592,-3.964232206344605,[0.5716939568519592],[0.5509251356124878],[0.56111741065979],[0.47368421052631576],[0.5],[0.48648648149013884],[0.23809523809523808],[0.25],[0.24390243402736475],[0.42105263157894735],[0.4444444444444444],[0.4324324274360848],[0.4036199095022624],[1.0948551819675659e-231],[0.22573649823716346],0.2444691855723977,0.049598092145487584,0.18598508098878289,0.7926488267521956,0.3427439999621553
23_Nucleus Decoding (p = 0.5),0.3333333333333333,2.0,2.333333333333333,2.6666666666666665,1.0,3.0,-3.3138465881347656,-4.721656322479248,[0.5505042672157288],[0.5166500806808472],[0.5330401659011841],[0.47058823529411764],[0.4444444444444444],[0.4571428521469388],[0.125],[0.1],[0.11111110617283973],[0.4117647058823529],[0.3888888888888889],[0.3999999950040816],[0.31864426154549613],[1.0518351895246305e-231],[0.13110280547500386],0.1211015537536765,0.09779266013789223,0.10079499789178492,0.7157225118522004,0.3047700566272925
23_Nucleus Decoding (p = 0.7),0.6666666666666666,2.6666666666666665,2.333333333333333,1.6666666666666667,0.0,3.0,-2.7354702949523926,-3.683790922164917,[0.534737229347229],[0.5232012271881104],[0.5289063453674316],[0.21052631578947367],[0.2222222222222222],[0.21621621121986864],[0.0],[0.0],[0.0],[0.15789473684210525],[0.16666666666666666],[0.1621621571658146],[0.11415525114155249],[1.1200407237786664e-231],[0.07259884359563917],0.0335969849702331,0.029017512533723405,0.03869941833269599,0.8102757366946857,0.29266422252036833
23_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-3.527175188064575,-4.949988842010498,[0.6540094614028931],[0.593384325504303],[0.6222236156463623],[0.5],[0.5],[0.4999999950000001],[0.35294117647058826],[0.3],[0.3243243193571951],[0.5],[0.5],[0.4999999950000001],[0.40895061728395066],[8.844844403089351e-232],[0.27846938022709444],0.3138614743431415,0.05216636197352048,0.10136292945404522,0.5852800757252207,0.2462697890509288
24_Argmax Decoding,0.6666666666666666,2.333333333333333,1.6666666666666667,2.0,0.3333333333333333,2.6666666666666665,-2.600764274597168,-2.9471547603607178,[0.6296348571777344],[0.5839996337890625],[0.6059592962265015],[0.4375],[0.3333333333333333],[0.37837837346968595],[0.11764705882352941],[0.08],[0.09523809041950139],[0.4375],[0.3333333333333333],[0.37837837346968595],[0.22187944945420027],[9.788429383461836e-232],[0.17510665875812326],0.4033127636946573,0.013422773450701486,0.03349988292261439,0.004538979264657091,0.01715387854599099
24_Nucleus Decoding (p = 0.3),0.6666666666666666,2.333333333333333,1.6666666666666667,1.3333333333333333,0.0,2.0,-2.373246669769287,-2.7950994968414307,[0.4338337779045105],[0.46156835556030273],[0.44727155566215515],[0.23076923076923078],[0.14285714285714285],[0.17647058351211087],[0.0],[0.0],[0.0],[0.23076923076923078],[0.14285714285714285],[0.17647058351211087],[0.05639097744360902],[1.0080942617254966e-231],[0.045022312491297845],0.8941648545531589,0.23297436753464046,0.3245168579328624,0.15148169139070483,0.23632430561940257
24_Nucleus Decoding (p = 0.5),0.3333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.0,2.333333333333333,-2.823381423950196,-3.762232780456543,[0.7303605079650879],[0.6503071188926697],[0.688012957572937],[0.5714285714285714],[0.38095238095238093],[0.4571428523428571],[0.3333333333333333],[0.2],[0.24999999531250006],[0.5714285714285714],[0.38095238095238093],[0.4571428523428571],[0.29523809523809524],[1.0518351895246305e-231],[0.2061044372952644],0.3824724688662322,0.060377945764518104,0.31808946826321344,0.304944761279848,0.22780405843585982
24_Nucleus Decoding (p = 0.7),0.6666666666666666,2.333333333333333,1.3333333333333333,2.333333333333333,1.0,3.0,-4.198780059814453,-4.810373306274414,[0.6485234498977661],[0.579567015171051],[0.6121093034744263],[0.46153846153846156],[0.2857142857142857],[0.3529411717474049],[0.13333333333333333],[0.08],[0.09999999531250023],[0.46153846153846156],[0.2857142857142857],[0.3529411717474049],[0.2514940239043825],[8.972141065609098e-232],[0.17563710027124946],0.5027858616085467,0.39257744801903843,0.6216742033157577,0.788736708856818,0.6009961200638714
24_New Human Generated,1.0,3.0,3.0,3.0,1.0,4.666666666666667,-3.402859687805176,-3.7590699195861816,[0.5609433054924011],[0.5835527181625366],[0.5720247030258179],[0.2],[0.2857142857142857],[0.23529411280276827],[0.05714285714285714],[0.08],[0.06666666180555592],[0.2],[0.2857142857142857],[0.23529411280276827],[0.14705882352941177],[8.726094729337945e-232],[0.10834221723030502],0.6871630294660485,0.8898090671226576,0.6267565499762888,0.8892507618761563,0.8019387929917009
25_Argmax Decoding,0.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.333333333333333,-1.90000319480896,-2.008288621902466,[0.48318570852279663],[0.5146129727363586],[0.4984044134616852],[0.15789473684210525],[0.17647058823529413],[0.16666666168209893],[0.0],[0.0],[0.0],[0.10526315789473684],[0.11764705882352941],[0.11111110612654343],[0.11363636363636362],[9.181748633447778e-232],[0.030912162155922074],0.6984683134834085,0.010521348104964566,0.5739942706700636,0.9081905613293157,0.49756872670144797
25_Nucleus Decoding (p = 0.3),0.3333333333333333,1.6666666666666667,1.0,1.0,0.0,1.3333333333333333,-2.610180377960205,-3.3114266395568848,[0.5546165704727173],[0.5148093700408936],[0.5339720845222473],[0.25],[0.23529411764705882],[0.2424242374288339],[0.0],[0.0],[0.0],[0.1875],[0.17647058823529413],[0.18181817682277332],[0.12077294685990339],[1.0518351895246305e-231],[0.06389520184316722],0.7515320871487872,0.48255343534121126,0.5750753229854361,0.9134665017755919,0.657031753367413
25_Nucleus Decoding (p = 0.5),0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.0,-3.072715282440185,-3.792334079742432,[0.4919484257698059],[0.4760652780532837],[0.4838765561580658],[0.21052631578947367],[0.23529411764705882],[0.22222221723765442],[0.0],[0.0],[0.0],[0.10526315789473684],[0.11764705882352941],[0.11111110612654343],[0.1974022633744856],[7.992219124248642e-232],[0.05697825787551847],0.383587005092764,0.3978749538984238,0.35759862982066015,0.525522265315466,0.42699861634485003
25_Nucleus Decoding (p = 0.7),0.6666666666666666,2.333333333333333,2.333333333333333,1.6666666666666667,0.0,2.0,-3.94205641746521,-5.043473720550537,[0.5436719059944153],[0.5100287199020386],[0.5263131856918335],[0.21428571428571427],[0.17647058823529413],[0.19354838214360054],[0.0],[0.0],[0.0],[0.21428571428571427],[0.17647058823529413],[0.19354838214360054],[0.09852216748768472],[1.2395288183339461e-231],[0.057105681694526456],0.2696576764103829,0.19591699330041745,0.22904739042197372,0.5923693440975286,0.3391112426066399
25_New Human Generated,1.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,1.0,4.0,-2.6143553256988525,-3.043792724609375,[0.42574694752693176],[0.47472986578941345],[0.44890615344047546],[0.13333333333333333],[0.23529411764705882],[0.17021276133997296],[0.0],[0.0],[0.0],[0.06666666666666667],[0.11764705882352941],[0.08510637836124968],[0.16387665198237886],[7.337741777064293e-232],[-0.07051235970357217],0.2599969528900186,0.45656673910788814,0.3466740016744375,0.836948945767413,0.5467298955165796
26_Argmax Decoding,0.0,1.3333333333333333,2.333333333333333,1.3333333333333333,0.3333333333333333,2.0,-4.366274833679199,-5.747742652893066,[0.4820895791053772],[0.4905989170074463],[0.4863070249557495],[0.4],[0.35294117647058826],[0.37499999501953135],[0.0],[0.0],[0.0],[0.3333333333333333],[0.29411764705882354],[0.3124999950195313],[0.16666666666666666],[1.1640469867513693e-231],[0.020227685479046298],0.2005508785860151,0.06472344989631847,0.042728038386971215,0.036461745827993206,0.04797107803709429
26_Nucleus Decoding (p = 0.3),1.0,3.0,3.0,2.333333333333333,0.0,4.0,-2.4584262371063232,-3.253336191177368,[0.5328700542449951],[0.4740835428237915],[0.5017608404159546],[0.4444444444444444],[0.23529411764705882],[0.30769230316568047],[0.0],[0.0],[0.0],[0.4444444444444444],[0.23529411764705882],[0.30769230316568047],[0.11695906432748539],[1.2508498911928379e-231],[-0.021758053493027063],0.2761405723313644,0.9057639158870943,0.9009622892702549,0.9060087617678602,0.9042449889750698
26_Nucleus Decoding (p = 0.5),1.0,3.0,3.0,2.333333333333333,0.0,4.0,-2.6155855655670166,-4.593695640563965,[0.5654847621917725],[0.4552023708820343],[0.5043857097625732],[0.6],[0.35294117647058826],[0.4444444397805213],[0.0],[0.0],[0.0],[0.5],[0.29411764705882354],[0.3703703657064472],[0.17341040462427745],[1.1896457329133973e-231],[-0.002870575644738027],0.0695840221577399,0.5111632991475203,0.5855686460806185,0.8065163795299987,0.6344161082527126
26_Nucleus Decoding (p = 0.7),1.0,2.333333333333333,3.0,2.333333333333333,0.0,3.333333333333333,-2.9589126110076904,-3.929448127746582,[0.5717489719390869],[0.5050393342971802],[0.5363277196884155],[0.5454545454545454],[0.35294117647058826],[0.4285714238010204],[0.0],[0.0],[0.0],[0.2727272727272727],[0.17647058823529413],[0.2142857095153062],[0.17341040462427745],[1.1896457329133973e-231],[0.01399962791338738],0.3685166293317012,0.7435104700333027,0.7909200422947114,0.6977084103672184,0.7440463075650775
26_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-4.080412864685059,-5.591141700744629,[0.6842026710510254],[0.7470778226852417],[0.7142592072486877],[0.42857142857142855],[0.5294117647058824],[0.47368420558171753],[0.13043478260869565],[0.1875],[0.1538461490072322],[0.42857142857142855],[0.5294117647058824],[0.47368420558171753],[0.560613426437442],[9.689041594391036e-232],[0.2879135895299232],0.0463676935674372,0.5661277798019129,0.41053739603789685,0.9005466934585473,0.625737289766119
27_Argmax Decoding,1.0,2.6666666666666665,3.0,2.333333333333333,0.0,3.6666666666666665,-2.5249617099761963,-3.527274370193481,[0.43216437101364136],[0.4560631215572357],[0.4437922537326813],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1.0832677820940877e-231],[0.0013014833507539736],0.0579006206823895,0.6810400400220805,0.6592765149258559,0.9354031440586339,0.7585732330021902
27_Nucleus Decoding (p = 0.3),1.0,2.6666666666666665,3.0,2.6666666666666665,1.0,4.666666666666667,-2.875786542892456,-3.272892951965332,[0.5419659614562988],[0.6633373498916626],[0.5965407490730286],[0.18518518518518517],[0.4166666666666667],[0.25641025214990143],[0.06666666666666667],[0.18181818181818182],[0.09756097168352187],[0.18518518518518517],[0.4166666666666667],[0.25641025214990143],[0.40178571428571425],[9.109159947227211e-232],[0.15741660412323155],0.0871822927847858,0.8395666342883918,0.6582627552481692,0.9453573844923814,0.8143955913429809
27_Nucleus Decoding (p = 0.5),1.0,2.6666666666666665,3.0,2.333333333333333,0.0,3.333333333333333,-1.9797664880752563,-3.5167787075042725,[0.5001281499862671],[0.4835559129714966],[0.49170243740081787],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1.2508498911928379e-231],[0.01965951795128562],0.0065344495955731,0.6241361535290475,0.6974240594392755,0.962017994094396,0.7611927356875731
27_Nucleus Decoding (p = 0.7),0.0,1.0,2.333333333333333,1.6666666666666667,0.0,2.0,-3.578284502029419,-4.434750556945801,[0.41555529832839966],[0.5054113268852234],[0.45609980821609497],[0.08],[0.16666666666666666],[0.10810810372534715],[0.0],[0.0],[0.0],[0.08],[0.16666666666666666],[0.10810810372534715],[0.07042253521126761],[8.972141065609098e-232],[0.022051069346728958],0.070196148978802,0.6694118059746433,0.6749757640937115,0.805749825513669,0.716712465194008
27_New Human Generated,1.0,2.6666666666666665,3.0,2.6666666666666665,1.0,4.333333333333333,-4.007900714874268,-4.827183246612549,[0.5821467638015747],[0.7769509553909302],[0.665587842464447],[0.36],[0.75],[0.4864864821037255],[0.2916666666666667],[0.6363636363636364],[0.39999999568979594],[0.36],[0.75],[0.4864864821037255],[0.7377777777777779],[0],[0.24221013517348244],0.1796007364754474,0.5710432515267304,0.5136849550214656,0.5190038897040024,0.5345773654173994
28_Argmax Decoding,1.0,3.0,3.0,2.6666666666666665,0.0,4.0,-2.151394844055176,-3.095850944519043,[0.6745221614837646],[0.6855104565620422],[0.6799719333648682],[0.5],[0.5],[0.4999999950000001],[0.26666666666666666],[0.23529411764705882],[0.24999999501953132],[0.4375],[0.4375],[0.43749999500000003],[0.29889396067415724],[1.0832677820940877e-231],[0.30937893416057516],0.7177591654145763,0.802373695901215,0.8263858268704483,0.9048866502636662,0.8445487243451099
28_Nucleus Decoding (p = 0.3),0.3333333333333333,2.0,2.333333333333333,2.6666666666666665,1.0,3.333333333333333,-3.539043426513672,-4.98313570022583,[0.5784665942192078],[0.6475962996482849],[0.6110825538635254],[0.3181818181818182],[0.4375],[0.36842104775623274],[0.16],[0.23529411764705882],[0.19047618565759653],[0.22727272727272727],[0.3125],[0.26315788986149585],[0.2829953457446808],[9.594503055152632e-232],[0.19374141394217925],0.1166653970270404,0.1925400512593414,0.3222811504680584,0.8271723514028797,0.4473311843767598
28_Nucleus Decoding (p = 0.5),0.6666666666666666,2.333333333333333,2.333333333333333,2.333333333333333,0.3333333333333333,3.0,-1.9303014278411863,-3.367043256759644,[0.49360203742980957],[0.5008000135421753],[0.4971749782562256],[0.29411764705882354],[0.3125],[0.30303029803489445],[0.058823529411764705],[0.058823529411764705],[0.05882352441176514],[0.23529411764705882],[0.25],[0.2424242374288339],[0.20666666666666667],[8.844844403089351e-232],[0.1130107914335321],0.3648271416616542,0.5595098837873629,0.7277235482245055,0.8683986725298172,0.7185440348472284
28_Nucleus Decoding (p = 0.7),0.0,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,2.333333333333333,-4.08004903793335,-4.732704639434815,[0.5124276876449585],[0.6232439279556274],[0.5624291896820068],[0.1794871794871795],[0.4375],[0.25454545041983473],[0.0425531914893617],[0.11764705882352941],[0.062499996098633055],[0.1794871794871795],[0.4375],[0.25454545041983473],[0.21226415094339623],[9.01666918778251e-232],[0.026628553731556925],0.1345380403422175,0.5797553208838432,0.47658728348896334,0.598140203786084,0.5514942693862969
28_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-3.54801082611084,-4.577731609344482,[0.4348052144050598],[0.5559075474739075],[0.4879547357559204],[0.10810810810810811],[0.25],[0.1509433920113921],[0.0],[0.0],[0.0],[0.10810810810810811],[0.25],[0.1509433920113921],[0.0975609756097561],[7.114448003820407e-232],[-0.10191591468551975],0.2367781564066016,0.8225267486409107,0.37259329362106536,0.9169079944758376,0.7040093455792712
29_Argmax Decoding,0.6666666666666666,2.333333333333333,1.0,2.0,0.6666666666666666,2.6666666666666665,-3.3511743545532227,-3.5310189723968506,[0.4883635640144348],[0.47896328568458557],[0.48361775279045105],[0.35714285714285715],[0.1724137931034483],[0.23255813514332083],[0.0],[0.0],[0.0],[0.35714285714285715],[0.1724137931034483],[0.23255813514332083],[0.14756671899529042],[1.0377133938315695e-231],[0.03708363785319779],0.0371200566249559,0.5790227511950558,0.17803090356591572,0.7671777654805272,0.5080771400804995
29_Nucleus Decoding (p = 0.3),0.3333333333333333,1.3333333333333333,1.0,2.0,0.6666666666666666,2.0,-3.5465567111968994,-3.907268524169922,[0.4679924249649048],[0.4657731056213379],[0.46688011288642883],[0.29411764705882354],[0.1724137931034483],[0.21739129968809084],[0.0],[0.0],[0.0],[0.29411764705882354],[0.1724137931034483],[0.21739129968809084],[0.1622046493902439],[1.0003688322288243e-231],[0.013559416732973117],0.2351168360340682,0.06950437702351851,0.2532374069858986,0.8016686591689266,0.3748034810594479
29_Nucleus Decoding (p = 0.5),0.3333333333333333,2.0,2.0,2.333333333333333,0.6666666666666666,2.333333333333333,-3.7856757640838623,-3.94624400138855,[0.48955491185188293],[0.5140475630760193],[0.5015023350715637],[0.25806451612903225],[0.27586206896551724],[0.2666666616722223],[0.0],[0.0],[0.0],[0.25806451612903225],[0.27586206896551724],[0.2666666616722223],[0.21325064226075788],[8.614911585158347e-232],[0.048823658028437356],0.4517068305740605,0.09790663285131332,0.4863098497094719,0.4733857420037884,0.3525340748548578
29_Nucleus Decoding (p = 0.7),1.0,3.0,2.333333333333333,2.6666666666666665,0.6666666666666666,4.0,-3.914146423339844,-4.642124652862549,[0.5486111640930176],[0.4597945213317871],[0.5002915263175964],[0.23076923076923078],[0.10344827586206896],[0.14285713858276658],[0.0],[0.0],[0.0],[0.23076923076923078],[0.10344827586206896],[0.14285713858276658],[0.0625],[1.1200407237786664e-231],[-0.029169124687292047],0.3057807838855401,0.1600231276403779,0.3479791254516521,0.6967120313691502,0.40157142815372676
29_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-3.615017890930176,-4.10264778137207,[0.4535084366798401],[0.457782119512558],[0.45563527941703796],[0.14634146341463414],[0.20689655172413793],[0.17142856657551034],[0.0],[0.0],[0.0],[0.12195121951219512],[0.1724137931034483],[0.14285713800408179],[0.1274787535410765],[9.157231061812019e-232],[-0.033257155793992244],0.2962625451970678,0.7971311770688956,0.5170317431800628,0.9486125614706641,0.7542584939065408
30_Argmax Decoding,0.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,-3.17919397354126,-4.258836269378662,[0.4282035231590271],[0.49834075570106506],[0.4606175124645233],[0.07142857142857142],[0.09090909090909091],[0.0799999950720003],[0.0],[0.0],[0.0],[0.07142857142857142],[0.09090909090909091],[0.0799999950720003],[0.03703703703703704],[1.0518351895246305e-231],[-0.1196063854578282],0.0374907066749254,0.19257776343595395,0.2641989630175264,0.6370802613235891,0.3646189959256898
30_Nucleus Decoding (p = 0.3),0.0,1.6666666666666667,1.0,1.0,0.6666666666666666,1.0,-3.2484264373779297,-4.515679836273193,[0.43948400020599365],[0.5193525552749634],[0.4760918617248535],[0.14285714285714285],[0.18181818181818182],[0.15999999507200013],[0.0],[0.0],[0.0],[0.14285714285714285],[0.18181818181818182],[0.15999999507200013],[0.07575757575757576],[9.257324954728539e-232],[-0.09669450295411108],0.0331668005870435,0.037596573529129464,0.050017390369324,0.011960196053964749,0.03319138665080607
30_Nucleus Decoding (p = 0.5),0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,-2.9366719722747803,-3.956916093826294,[0.45315825939178467],[0.5334326028823853],[0.4900296628475189],[0.16666666666666666],[0.2727272727272727],[0.2068965470154579],[0.0],[0.0],[0.0],[0.1111111111111111],[0.18181818181818182],[0.13793102977407862],[0.11029411764705882],[1.0377133938315695e-231],[-0.07568454752208797],0.0442280573987965,0.16560423761421303,0.19865503981422977,0.9419047083559521,0.43538799526146493
30_Nucleus Decoding (p = 0.7),0.6666666666666666,2.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,-3.965335130691528,-6.060333251953125,[0.4940199553966522],[0.5256096124649048],[0.5093254446983337],[0.14285714285714285],[0.18181818181818182],[0.15999999507200013],[0.0],[0.0],[0.0],[0.14285714285714285],[0.18181818181818182],[0.15999999507200013],[0.07633587786259544],[0],[-0.06434979385543049],0.0585690305860524,0.10866105433855903,0.15311580349983525,0.9034962081143879,0.38842435531759406
30_New Human Generated,0.6666666666666666,2.333333333333333,2.333333333333333,2.333333333333333,1.0,4.0,-2.9588844776153564,-3.45713210105896,[0.4372122287750244],[0.5348037481307983],[0.48110881447792053],[0.08108108108108109],[0.2727272727272727],[0.12499999646701399],[0.0],[0.0],[0.0],[0.08108108108108109],[0.2727272727272727],[0.12499999646701399],[0.15723270440251574],[9.418382295637229e-232],[-0.13436146804529892],0.2071720221117444,0.7907144347287044,0.5098692194744741,0.8521791842315402,0.7175876128115729
31_Argmax Decoding,1.0,2.333333333333333,2.6666666666666665,1.6666666666666667,1.0,3.0,-2.7153711318969727,-4.247061729431152,[0.5686283111572266],[0.5297969579696655],[0.5485262274742126],[0.3333333333333333],[0.3],[0.31578946869806096],[0.0],[0.0],[0.0],[0.2222222222222222],[0.2],[0.21052631080332423],[0.13392857142857142],[9.594503055152632e-232],[0.1542875200413164],0.3371633676317175,0.1186147605063956,0.45613873140963285,0.7729907022508691,0.44924806472229917
31_Nucleus Decoding (p = 0.3),0.3333333333333333,2.0,2.6666666666666665,2.0,1.0,2.333333333333333,-2.440802335739136,-4.6972479820251465,[0.5090331435203552],[0.5152143239974976],[0.5121051073074341],[0.25],[0.3],[0.27272726776859507],[0.0],[0.0],[0.0],[0.25],[0.3],[0.27272726776859507],[0.13157894736842105],[1.1008876702055895e-231],[0.05755389494246688],0.3071377008092522,0.4342330801329524,0.5494543065091211,0.7699143779045408,0.5845339215155381
31_Nucleus Decoding (p = 0.5),1.0,2.333333333333333,2.333333333333333,1.3333333333333333,1.0,2.333333333333333,-2.18636417388916,-4.385982990264893,[0.4303879737854004],[0.39352089166641235],[0.41112959384918213],[0.16666666666666666],[0.1],[0.12499999531250018],[0.0],[0.0],[0.0],[0.16666666666666666],[0.1],[0.12499999531250018],[0.04761904761904762],[1.1640469867513693e-231],[0.021213024851209572],0.3098924970184255,0.6409828694515755,0.8017878459964403,0.8076984533804631,0.750156389609493
31_Nucleus Decoding (p = 0.7),1.0,2.6666666666666665,3.0,2.0,0.6666666666666666,3.333333333333333,-3.396536350250244,-5.306539058685303,[0.49226248264312744],[0.4789605736732483],[0.48552045226097107],[0.6],[0.6],[0.5999999950000001],[0.1111111111111111],[0.1],[0.1052631529085875],[0.3],[0.3],[0.2999999950000001],[0.39118246687054015],[1.2183324802375697e-231],[0.1757370762124747],0.191604783816555,0.14176186929276924,0.28728869892253406,0.30722481289960635,0.24542512703830321
